track_id,total_distance,avg_speed,max_speed,activity_level,movement_frequency,stationary_duration,pose_variability,turning_frequency,time_in_center,time_in_edge,time_in_corner,track_length,duration
1888,5.4505649944007715,0.8886790751740389,3.8891554969298934,0.7663043478260869,30,1.4411231884057973,0.09073312380117754,79.8913043478261,0.7027027027027027,0.2972972972972973,0.0,185,6.166666666666667
1889,4.497931598820687,0.733358412851199,3.8891554969298934,0.717391304347826,33,1.742753623188406,0.08682354163881108,76.08695652173914,0.7513513513513513,0.24864864864864866,0.0,185,6.166666666666667
1890,5.49615098576916,0.8961115737667109,3.8891554969298934,0.7663043478260869,30,1.4411231884057973,0.09083907971332125,79.8913043478261,0.7027027027027027,0.2972972972972973,0.0,185,6.166666666666667
1891,4.490490196669427,0.7321451407613196,3.8891554969298934,0.7065217391304348,32,1.809782608695652,0.09172296283990752,77.17391304347827,0.7351351351351352,0.2648648648648649,0.0,185,6.166666666666667
1892,5.509112668668724,0.8982248916307704,3.8891554969298934,0.7663043478260869,30,1.4411231884057973,0.09122772677209831,79.8913043478261,0.6918918918918919,0.3081081081081081,0.0,185,6.166666666666667
1893,4.496233226370119,0.7330815042994759,3.8891554969298934,0.7065217391304348,32,1.809782608695652,0.09178798046681266,77.17391304347827,0.7351351351351352,0.2648648648648649,0.0,185,6.166666666666667
1894,4.599501284337001,0.7499186876636416,3.8891554969298934,0.7119565217391305,31,1.7762681159420288,0.0916826170650365,76.63043478260869,0.7297297297297297,0.2702702702702703,0.0,185,6.166666666666667
1895,5.450139899026201,0.8886097661455763,3.8891554969298934,0.7663043478260869,30,1.4411231884057973,0.0907379580615226,79.8913043478261,0.7027027027027027,0.2972972972972973,0.0,185,6.166666666666667
1896,4.402899898498161,0.7178641138855697,3.8891554969298934,0.7010869565217391,32,1.8432971014492754,0.08997977940515589,77.71739130434783,0.7405405405405405,0.2594594594594595,0.0,185,6.166666666666667
1897,5.447475222409729,0.8881753080015862,3.8891554969298934,0.7663043478260869,30,1.4411231884057973,0.0907297646000941,79.8913043478261,0.7027027027027027,0.2972972972972973,0.0,185,6.166666666666667
1898,4.4751774498146375,0.7296484972523867,3.8891554969298934,0.7119565217391305,34,1.7762681159420288,0.08680363089894,75.54347826086956,0.7513513513513513,0.24864864864864866,0.0,185,6.166666666666667
1899,5.449190290315762,0.8884549386384396,3.8891554969298934,0.7663043478260869,30,1.4411231884057973,0.09073412091844289,79.8913043478261,0.7027027027027027,0.2972972972972973,0.0,185,6.166666666666667
1900,4.572067007274649,0.7454457077078233,3.8891554969298934,0.7119565217391305,31,1.7762681159420288,0.09165484460310105,76.63043478260869,0.7297297297297297,0.2702702702702703,0.0,185,6.166666666666667
1901,4.487209956821115,0.7356081896428056,3.8891554969298934,0.7103825136612022,31,1.77632058287796,0.09133231865629862,76.50273224043715,0.7336956521739131,0.266304347826087,0.0,184,6.133333333333334
1902,3.0585670595678636,0.5014044359947317,4.354302038696901,0.45901639344262296,19,3.318032786885246,0.07993672014200148,78.68852459016394,0.33152173913043476,0.6684782608695652,0.0,184,6.133333333333334
1903,4.369260226048121,0.7162721682046101,3.8891554969298934,0.7049180327868853,32,1.8098360655737706,0.0916097323227018,77.04918032786885,0.6956521739130435,0.30434782608695654,0.0,184,6.133333333333334
1904,4.632343608276248,0.7594005915206965,3.8891554969298934,0.7158469945355191,33,1.7428051001821494,0.0848275082569851,74.86338797814209,0.75,0.25,0.0,184,6.133333333333334
1905,2.9184672364505504,0.47843725187713954,4.354302038696901,0.4644808743169399,19,3.284517304189435,0.0812521342320076,79.23497267759562,0.29347826086956524,0.7065217391304348,0.0,184,6.133333333333334
1906,4.353536158548317,0.7136944522210358,3.8891554969298934,0.6994535519125683,31,1.8433515482695813,0.09170422004463885,77.04918032786885,0.6956521739130435,0.30434782608695654,0.0,184,6.133333333333334
1907,5.394343236634128,0.8843185633826441,3.8891554969298934,0.7650273224043715,29,1.4411657559198545,0.0912636113523009,79.23497267759562,0.7010869565217391,0.29891304347826086,0.0,184,6.133333333333334
1908,2.9504838200975145,0.48368587214713366,4.354302038696901,0.4644808743169399,19,3.284517304189435,0.08129565074674386,79.23497267759562,0.29347826086956524,0.7065217391304348,0.0,184,6.133333333333334
1909,4.508581245353425,0.7391116795661352,3.8891554969298934,0.7103825136612022,31,1.77632058287796,0.09152809694668718,77.04918032786885,0.7336956521739131,0.266304347826087,0.0,184,6.133333333333334
1910,2.9521355477422833,0.4839566471708661,4.354302038696901,0.4644808743169399,19,3.284517304189435,0.081302202050476,79.23497267759562,0.29347826086956524,0.7065217391304348,0.0,184,6.133333333333334
1911,2.9651072319664835,0.4860831527813908,4.354302038696901,0.4644808743169399,19,3.284517304189435,0.08039861193391853,78.68852459016394,0.31521739130434784,0.6847826086956522,0.0,184,6.133333333333334
1912,2.9484278559584163,0.48334882884564206,4.354302038696901,0.45901639344262296,19,3.318032786885246,0.08033620013326576,79.23497267759562,0.31521739130434784,0.6847826086956522,0.0,184,6.133333333333334
1913,4.352086548859452,0.713456811288435,3.8891554969298934,0.6939890710382514,31,1.8768670309653919,0.09108372304310368,77.04918032786885,0.6956521739130435,0.30434782608695654,0.0,184,6.133333333333334
1914,4.506609370689638,0.7387884214245309,3.8891554969298934,0.7103825136612022,31,1.77632058287796,0.09151371847717504,77.04918032786885,0.7336956521739131,0.266304347826087,0.0,184,6.133333333333334
1915,2.9513488128827126,0.4838276742430677,4.354302038696901,0.4644808743169399,19,3.284517304189435,0.08130322370235343,79.23497267759562,0.29347826086956524,0.7065217391304348,0.0,184,6.133333333333334
1916,4.6140470536167,0.7564011563306067,3.8891554969298934,0.7158469945355191,33,1.7428051001821494,0.08474608210978095,75.40983606557377,0.75,0.25,0.0,184,6.133333333333334
1917,4.380543551438237,0.7181218936783996,3.8891554969298934,0.6994535519125683,32,1.8433515482695813,0.08994039566492011,77.59562841530054,0.7391304347826086,0.2608695652173913,0.0,184,6.133333333333334
1918,4.612886932717682,0.7562109725766695,3.8891554969298934,0.7158469945355191,33,1.7428051001821494,0.08474611909751051,75.40983606557377,0.75,0.25,0.0,184,6.133333333333334
1919,5.396545610088751,0.8846796082112708,3.8891554969298934,0.7650273224043715,29,1.4411657559198545,0.0912670795318988,79.23497267759562,0.7010869565217391,0.29891304347826086,0.0,184,6.133333333333334
1920,2.9498932115638388,0.4835890510760391,4.354302038696901,0.45901639344262296,19,3.318032786885246,0.08038347711968735,78.14207650273224,0.31521739130434784,0.6847826086956522,0.0,184,6.133333333333334
1921,2.942003073810073,0.48229558587050375,4.354302038696901,0.45901639344262296,19,3.318032786885246,0.08031069105239683,79.23497267759562,0.31521739130434784,0.6847826086956522,0.0,184,6.133333333333334
1922,4.5652678047549635,0.7484045581565515,3.8891554969298934,0.7103825136612022,34,1.77632058287796,0.08504305338220056,75.40983606557377,0.75,0.25,0.0,184,6.133333333333334
1923,4.545850992150683,0.745221474123063,3.8891554969298934,0.7049180327868853,34,1.8098360655737706,0.08505850085348175,75.40983606557377,0.75,0.25,0.0,184,6.133333333333334
1924,4.613908322251797,0.7563784134839014,3.8891554969298934,0.7158469945355191,33,1.7428051001821494,0.08474620191862439,75.40983606557377,0.75,0.25,0.0,184,6.133333333333334
1925,2.9220441427214228,0.4816556279211137,4.354302038696901,0.46153846153846156,19,3.284615384615384,0.0805395938592006,78.57142857142857,0.3114754098360656,0.6885245901639344,0.0,183,6.1
1926,4.591096744539101,0.7567741886602913,3.8891554969298934,0.7142857142857143,33,1.7428571428571427,0.08499403066384353,75.27472527472527,0.7486338797814208,0.25136612021857924,0.0,183,6.1
1927,4.493929033704319,0.7407575330281846,3.8891554969298934,0.7142857142857143,33,1.7428571428571427,0.08744351224086859,76.37362637362637,0.7486338797814208,0.25136612021857924,0.0,183,6.1
1928,5.4017625801957205,0.890400425306987,3.8891554969298934,0.7637362637362637,30,1.4412087912087914,0.09108948266938624,79.67032967032966,0.7049180327868853,0.29508196721311475,0.0,183,6.1
1929,4.479317220007912,0.7383489923089969,3.8891554969298934,0.7032967032967034,31,1.8098901098901095,0.09072123903988066,76.37362637362637,0.7377049180327869,0.26229508196721313,0.0,183,6.1
1930,4.358471543715215,0.7184293753376728,3.8891554969298934,0.7032967032967034,32,1.8098901098901095,0.09110977853737812,76.92307692307693,0.6994535519125683,0.3005464480874317,0.0,183,6.1
1931,4.3500648573342735,0.7170436578023529,3.8891554969298934,0.6978021978021978,31,1.8434065934065935,0.09108408711747401,76.92307692307693,0.6994535519125683,0.3005464480874317,0.0,183,6.1
1932,4.509592853054842,0.7433394812727764,3.8891554969298934,0.7087912087912088,31,1.776373626373626,0.09113334266632171,76.92307692307693,0.7377049180327869,0.26229508196721313,0.0,183,6.1
1933,4.494526104615193,0.7408559513101968,3.8891554969298934,0.7142857142857143,33,1.7428571428571427,0.08744388752896173,76.37362637362637,0.7486338797814208,0.25136612021857924,0.0,183,6.1
1934,4.466483759834257,0.7362335867858667,3.8891554969298934,0.7252747252747253,28,1.6758241758241759,0.09404304308894541,76.37362637362637,0.6557377049180327,0.3442622950819672,0.0,183,6.1
1935,5.398118046353028,0.8897996779702794,3.8891554969298934,0.7692307692307693,29,1.4076923076923074,0.09147321334602723,79.67032967032966,0.6994535519125683,0.3005464480874317,0.0,183,6.1
1936,4.550579335670841,0.750095494890798,3.8891554969298934,0.7087912087912088,31,1.776373626373626,0.091358523881684,76.37362637362637,0.73224043715847,0.2677595628415301,0.0,183,6.1
1937,4.55064904131207,0.7501069848316599,3.8891554969298934,0.7087912087912088,31,1.776373626373626,0.09135606515963149,76.37362637362637,0.73224043715847,0.2677595628415301,0.0,183,6.1
1938,4.4959153630587645,0.7410849499547415,3.8891554969298934,0.7142857142857143,33,1.7428571428571427,0.08743592258485172,76.37362637362637,0.7486338797814208,0.25136612021857924,0.0,183,6.1
1939,5.426364561527078,0.8944556969550129,3.8891554969298934,0.7692307692307693,29,1.4076923076923074,0.09151978990733753,79.67032967032966,0.6939890710382514,0.30601092896174864,0.0,183,6.1
1940,4.349455735121573,0.7169432530420177,3.8891554969298934,0.6978021978021978,32,1.8434065934065935,0.09000215206716931,76.92307692307693,0.7377049180327869,0.26229508196721313,0.0,183,6.1
1941,4.35603755203818,0.7180281679183814,3.8891554969298934,0.6978021978021978,32,1.8434065934065935,0.09005029344254001,77.47252747252747,0.7377049180327869,0.26229508196721313,0.0,183,6.1
1942,4.480733332545382,0.7385824174525356,3.8891554969298934,0.7087912087912088,31,1.776373626373626,0.09071146436125072,76.37362637362637,0.7377049180327869,0.26229508196721313,0.0,183,6.1
1943,4.539445106917535,0.7482601824589344,3.8891554969298934,0.7087912087912088,34,1.776373626373626,0.08526682826023568,75.82417582417582,0.7486338797814208,0.25136612021857924,0.0,183,6.1
1944,4.496080030460527,0.7411120929330539,3.8891554969298934,0.7142857142857143,33,1.7428571428571427,0.08744077120291077,76.37362637362637,0.7486338797814208,0.25136612021857924,0.0,183,6.1
1945,5.397828266700138,0.8897519120934296,3.8891554969298934,0.7692307692307693,29,1.4076923076923074,0.09146302422829719,79.67032967032966,0.6994535519125683,0.3005464480874317,0.0,183,6.1
1946,5.426112998877569,0.8944142305842148,3.8891554969298934,0.7692307692307693,29,1.4076923076923074,0.09151457843058478,79.67032967032966,0.6939890710382514,0.30601092896174864,0.0,183,6.1
1947,5.425640520596425,0.8943363495488613,3.8891554969298934,0.7692307692307693,29,1.4076923076923074,0.09151901557804501,79.67032967032966,0.6939890710382514,0.30601092896174864,0.0,183,6.1
1948,4.508990623676226,0.7432402126938835,3.8891554969298934,0.7087912087912088,31,1.776373626373626,0.09114585244157222,76.92307692307693,0.7377049180327869,0.26229508196721313,0.0,183,6.1
1949,4.495890772544056,0.7410808965731961,3.8891554969298934,0.7142857142857143,33,1.7428571428571427,0.08744447359512245,76.37362637362637,0.7486338797814208,0.25136612021857924,0.0,183,6.1
1950,4.352174148158254,0.7173913431030089,3.8891554969298934,0.6978021978021978,32,1.8434065934065935,0.0899965633543875,76.92307692307693,0.7377049180327869,0.26229508196721313,0.0,183,6.1
1951,5.402135130611967,0.8904618347162583,3.8891554969298934,0.7637362637362637,30,1.4412087912087914,0.0910908125814132,79.67032967032966,0.6994535519125683,0.3005464480874317,0.0,183,6.1
1952,4.4659510034458005,0.7402128734993042,3.8891554969298934,0.7237569060773481,28,1.6758747697974214,0.09413989394252956,76.24309392265194,0.6593406593406593,0.34065934065934067,0.0,182,6.066666666666666
1953,4.320148517265157,0.7160467155688107,3.8891554969298934,0.6906077348066298,30,1.8769797421731123,0.09001519270987163,77.34806629834254,0.7362637362637363,0.26373626373626374,0.0,182,6.066666666666666
1954,4.4316713841646775,0.7345311686460794,3.8891554969298934,0.7237569060773481,28,1.6758747697974214,0.09389036792824686,76.79558011049724,0.6593406593406593,0.34065934065934067,0.0,182,6.066666666666666
1955,2.898601713199177,0.480431223182184,4.354302038696901,0.4585635359116022,19,3.2847145488029463,0.08089096974739371,78.45303867403315,0.3076923076923077,0.6923076923076923,0.0,182,6.066666666666666
1956,4.566388950753723,0.7568600470862524,3.8891554969298934,0.712707182320442,33,1.742909760589319,0.08529062898840772,75.13812154696133,0.7472527472527473,0.25274725274725274,0.0,182,6.066666666666666
1957,4.565393288672944,0.7566950202220349,3.8891554969298934,0.712707182320442,33,1.742909760589319,0.08528864467030535,75.13812154696133,0.7472527472527473,0.25274725274725274,0.0,182,6.066666666666666
1958,5.3725860378237265,0.8904838736724411,3.8891554969298934,0.7679558011049724,29,1.407734806629834,0.09154450297689445,79.55801104972376,0.6978021978021978,0.3021978021978022,0.0,182,6.066666666666666
1959,2.874275427204134,0.4763992420780333,4.354302038696901,0.4585635359116022,19,3.2847145488029463,0.08092180436481776,79.00552486187846,0.3076923076923077,0.6923076923076923,0.0,182,6.066666666666666
1960,2.925479807228257,0.4848861558941862,4.354302038696901,0.46408839779005523,19,3.2511970534069983,0.08081782419228159,79.00552486187846,0.29120879120879123,0.7087912087912088,0.0,182,6.066666666666666
1961,4.357086769710543,0.7221690778525763,3.8891554969298934,0.7016574585635359,31,1.8099447513812155,0.0902225334774596,77.34806629834254,0.7362637362637363,0.26373626373626374,0.0,182,6.066666666666666
1962,4.4333554092982705,0.7348102888339676,3.8891554969298934,0.7237569060773481,28,1.6758747697974214,0.09396065684595861,76.79558011049724,0.6593406593406593,0.34065934065934067,0.0,182,6.066666666666666
1963,4.438814829381518,0.7357151650908593,3.8891554969298934,0.7182320441988951,28,1.7093922651933697,0.09370524628999277,76.79558011049724,0.6703296703296703,0.32967032967032966,0.0,182,6.066666666666666
1964,4.437837307541519,0.7355531448963845,3.8891554969298934,0.7237569060773481,28,1.6758747697974214,0.09408848901926206,76.24309392265194,0.6593406593406593,0.34065934065934067,0.0,182,6.066666666666666
1965,4.431536088091795,0.7345087438826181,3.8891554969298934,0.7237569060773481,28,1.6758747697974214,0.09389587353876457,76.79558011049724,0.6593406593406593,0.34065934065934067,0.0,182,6.066666666666666
1966,3.03387296492493,0.5028518726394912,4.354302038696901,0.4585635359116022,19,3.2847145488029463,0.0800754870712249,78.45303867403315,0.3241758241758242,0.6758241758241759,0.0,182,6.066666666666666
1967,2.8734341777626664,0.4762598084689502,4.354302038696901,0.4585635359116022,19,3.2847145488029463,0.08091331988271183,79.00552486187846,0.3076923076923077,0.6923076923076923,0.0,182,6.066666666666666
1968,4.4373284118878065,0.7354687975504651,3.8891554969298934,0.7182320441988951,28,1.7093922651933697,0.0937145611941673,76.79558011049724,0.6703296703296703,0.32967032967032966,0.0,182,6.066666666666666
1969,4.347342951062236,0.7205540802865588,3.8891554969298934,0.7071823204419889,31,1.7764272559852672,0.09115505385237718,76.79558011049724,0.7032967032967034,0.2967032967032967,0.0,182,6.066666666666666
1970,2.925795384871432,0.48493846158090037,4.354302038696901,0.46408839779005523,19,3.2511970534069983,0.08081546207603432,79.00552486187846,0.29120879120879123,0.7087912087912088,0.0,182,6.066666666666666
1971,2.88632801534888,0.47839690862136136,4.354302038696901,0.4585635359116022,19,3.2847145488029463,0.0811514537128694,79.00552486187846,0.2967032967032967,0.7032967032967034,0.0,182,6.066666666666666
1972,5.471273770267295,0.9068409563978943,3.8891554969298934,0.7679558011049724,29,1.407734806629834,0.09212438113313814,79.55801104972376,0.6923076923076923,0.3021978021978022,0.005494505494505495,182,6.066666666666666
1973,4.472039842052395,0.7412220732683527,3.8891554969298934,0.712707182320442,33,1.742909760589319,0.08746475940602262,76.24309392265194,0.7472527472527473,0.25274725274725274,0.0,182,6.066666666666666
1974,4.375014708810066,0.7251405594712818,3.8891554969298934,0.7071823204419889,31,1.7764272559852672,0.09152294920591544,76.79558011049724,0.7032967032967034,0.2967032967032967,0.0,182,6.066666666666666
1975,2.8726075999919827,0.4761228066285054,4.354302038696901,0.4585635359116022,19,3.2847145488029463,0.08089886586512271,79.00552486187846,0.3076923076923077,0.6923076923076923,0.0,182,6.066666666666666
1976,5.471530489796509,0.9068835065961066,3.8891554969298934,0.7679558011049724,29,1.407734806629834,0.0921202323321657,79.55801104972376,0.6923076923076923,0.3021978021978022,0.005494505494505495,182,6.066666666666666
1977,4.469466548005825,0.7407955604429545,3.8891554969298934,0.7071823204419889,31,1.7764272559852672,0.09063837672450717,76.79558011049724,0.7362637362637363,0.26373626373626374,0.0,182,6.066666666666666
1978,4.321379539162983,0.7162507523474558,3.8891554969298934,0.6906077348066298,30,1.8769797421731123,0.09001984134175968,77.34806629834254,0.7362637362637363,0.26373626373626374,0.0,182,6.066666666666666
1979,4.49087706905868,0.7443442655898366,3.8891554969298934,0.7071823204419889,31,1.7764272559852672,0.09088371901186916,76.79558011049724,0.7362637362637363,0.26373626373626374,0.0,182,6.066666666666666
1980,4.437321276085333,0.7354676148207735,3.8891554969298934,0.7237569060773481,28,1.6758747697974214,0.09408431623378696,76.24309392265194,0.6593406593406593,0.34065934065934067,0.0,182,6.066666666666666
1981,4.438337884319881,0.7356361134231847,3.8891554969298934,0.7071823204419889,31,1.7764272559852672,0.090989969826028,76.79558011049724,0.7307692307692307,0.2692307692307692,0.0,182,6.066666666666666
1982,2.9265479935662686,0.4850632033535252,4.354302038696901,0.46408839779005523,19,3.2511970534069983,0.08081419640211462,79.00552486187846,0.29120879120879123,0.7087912087912088,0.0,182,6.066666666666666
1983,4.716091289822931,0.7816725894734139,3.8891554969298934,0.7292817679558011,30,1.6423572744014732,0.08856609312244887,76.79558011049724,0.7472527472527473,0.25274725274725274,0.0,182,6.066666666666666
1984,2.897809348363739,0.48029989199398987,4.354302038696901,0.4585635359116022,19,3.2847145488029463,0.08088320231211364,78.45303867403315,0.3076923076923077,0.6923076923076923,0.0,182,6.066666666666666
1985,4.567693087870527,0.7570762024094797,3.8891554969298934,0.7071823204419889,34,1.7764272559852672,0.08564537781083076,75.69060773480662,0.7472527472527473,0.25274725274725274,0.0,182,6.066666666666666
1986,4.517233279221426,0.7487126982134961,3.8891554969298934,0.7071823204419889,34,1.7764272559852672,0.08547124302160065,75.69060773480662,0.7472527472527473,0.25274725274725274,0.0,182,6.066666666666666
1987,2.9271934935738715,0.48517019230506153,4.354302038696901,0.46408839779005523,19,3.2511970534069983,0.08081763800608904,79.00552486187846,0.29120879120879123,0.7087912087912088,0.0,182,6.066666666666666
1988,4.715282848288082,0.7815385936389088,3.8891554969298934,0.7292817679558011,30,1.6423572744014732,0.08856906741695207,76.79558011049724,0.7472527472527473,0.25274725274725274,0.0,182,6.066666666666666
1989,4.318197294041073,0.7157233084045977,3.8891554969298934,0.6906077348066298,30,1.8769797421731123,0.09001616671626116,77.34806629834254,0.7362637362637363,0.26373626373626374,0.0,182,6.066666666666666
1990,2.871230670827979,0.47853844513799654,4.354302038696901,0.45555555555555555,19,3.284814814814815,0.08098957124558118,78.88888888888889,0.2983425414364641,0.7016574585635359,0.0,181,6.033333333333333
1991,4.342410014367566,0.7237350023945942,3.8891554969298934,0.7,31,1.8100000000000003,0.09031320285574285,77.77777777777779,0.7348066298342542,0.26519337016574585,0.0,181,6.033333333333333
1992,4.318477806366835,0.7197463010611392,3.8891554969298934,0.6944444444444444,30,1.8435185185185186,0.09022150664685405,77.22222222222223,0.7348066298342542,0.26519337016574585,0.0,181,6.033333333333333
1993,2.911276890139923,0.4852128150233206,4.354302038696901,0.46111111111111114,19,3.251296296296296,0.08082526281855337,78.88888888888889,0.292817679558011,0.7071823204419889,0.0,181,6.033333333333333
1994,3.0424403309059116,0.5070733884843187,4.354302038696901,0.46111111111111114,19,3.251296296296296,0.08009291058177122,78.33333333333333,0.32044198895027626,0.6795580110497238,0.0,181,6.033333333333333
1995,2.872216111123153,0.4787026851871922,4.354302038696901,0.45555555555555555,19,3.284814814814815,0.08109833960394484,78.88888888888889,0.2983425414364641,0.7016574585635359,0.0,181,6.033333333333333
1996,2.873418135924395,0.47890302265406587,4.354302038696901,0.45555555555555555,19,3.284814814814815,0.08108466580674745,78.88888888888889,0.2983425414364641,0.7016574585635359,0.0,181,6.033333333333333
1997,4.428659748483356,0.7381099580805593,3.8891554969298934,0.7222222222222222,28,1.675925925925926,0.09346758640132263,76.66666666666667,0.6685082872928176,0.3314917127071823,0.0,181,6.033333333333333
1998,4.343733628863339,0.7239556048105563,3.8891554969298934,0.7,31,1.8100000000000003,0.0903006897635198,77.22222222222223,0.7348066298342542,0.26519337016574585,0.0,181,6.033333333333333
1999,4.6967017595722425,0.7827836265953737,3.8891554969298934,0.7277777777777777,30,1.6424074074074075,0.08863633578379089,76.66666666666667,0.7458563535911602,0.2541436464088398,0.0,181,6.033333333333333
2000,3.046195757189797,0.5076992928649662,4.354302038696901,0.4666666666666667,18,3.2177777777777776,0.08019699426136698,77.22222222222223,0.32044198895027626,0.6795580110497238,0.0,181,6.033333333333333
2001,4.423497426400414,0.7372495710667356,3.8891554969298934,0.7222222222222222,28,1.675925925925926,0.0936797197936415,76.66666666666667,0.6629834254143646,0.3370165745856354,0.0,181,6.033333333333333
2002,2.9813532549273383,0.4968922091545565,4.354302038696901,0.4666666666666667,18,3.2177777777777776,0.07986993280846676,78.33333333333333,0.3370165745856354,0.6629834254143646,0.0,181,6.033333333333333
2003,3.043429520133671,0.5072382533556119,4.354302038696901,0.46111111111111114,19,3.251296296296296,0.08009075177114022,78.33333333333333,0.32044198895027626,0.6795580110497238,0.0,181,6.033333333333333
2004,2.90017188185687,0.4833619803094784,4.354302038696901,0.45555555555555555,19,3.284814814814815,0.08110867801674712,78.88888888888889,0.2983425414364641,0.7016574585635359,0.0,181,6.033333333333333
2005,4.501974948569705,0.7503291580949508,3.8891554969298934,0.7111111111111111,33,1.7429629629629628,0.085641940589021,75.55555555555556,0.7458563535911602,0.2541436464088398,0.0,181,6.033333333333333
2006,2.9793241880448362,0.4965540313408061,4.354302038696901,0.4666666666666667,18,3.2177777777777776,0.07987476444418237,78.33333333333333,0.3370165745856354,0.6629834254143646,0.0,181,6.033333333333333
2007,3.046007611247472,0.5076679352079121,4.354302038696901,0.4666666666666667,18,3.2177777777777776,0.08019310389263307,77.22222222222223,0.32044198895027626,0.6795580110497238,0.0,181,6.033333333333333
2008,2.870211286877122,0.4783685478128537,4.354302038696901,0.45555555555555555,19,3.284814814814815,0.08098898527174618,78.88888888888889,0.2983425414364641,0.7016574585635359,0.0,181,6.033333333333333
2009,4.340413609364099,0.7234022682273497,3.8891554969298934,0.7,31,1.8100000000000003,0.09030522777611162,77.77777777777779,0.7348066298342542,0.26519337016574585,0.0,181,6.033333333333333
2010,5.475854090626284,0.9126423484377142,3.8891554969298934,0.7722222222222223,29,1.374259259259259,0.09462003957523939,78.33333333333333,0.6519337016574586,0.34806629834254144,0.0,181,6.033333333333333
2011,5.270083455492103,0.8783472425820172,3.8891554969298934,0.7611111111111111,30,1.4412962962962965,0.0914921945801388,79.44444444444444,0.6961325966850829,0.30386740331491713,0.0,181,6.033333333333333
2012,2.911591052357066,0.48526517539284436,4.354302038696901,0.46111111111111114,19,3.251296296296296,0.0808470280132236,78.88888888888889,0.292817679558011,0.7071823204419889,0.0,181,6.033333333333333
2013,3.04623696750134,0.5077061612502234,4.354302038696901,0.4666666666666667,18,3.2177777777777776,0.08019148094757508,77.22222222222223,0.32044198895027626,0.6795580110497238,0.0,181,6.033333333333333
2014,3.045920117275285,0.5076533528792143,4.354302038696901,0.4666666666666667,18,3.2177777777777776,0.08019091506858488,77.22222222222223,0.32044198895027626,0.6795580110497238,0.0,181,6.033333333333333
2015,2.964684794309093,0.49411413238484886,4.354302038696901,0.4666666666666667,18,3.2177777777777776,0.07983316522737882,78.33333333333333,0.3370165745856354,0.6629834254143646,0.0,181,6.033333333333333
2016,2.866333773631703,0.480391135245537,4.354302038696901,0.4581005586592179,18,3.2513966480446923,0.0802749177069507,78.2122905027933,0.3333333333333333,0.6666666666666666,0.0,180,6.0
2017,4.29213586141192,0.7193523790075844,3.8891554969298934,0.6983240223463687,30,1.8100558659217878,0.09156468801482817,76.53631284916202,0.7,0.3,0.0,180,6.0
2018,5.43726289485531,0.911273110869605,3.8891554969298934,0.770949720670391,29,1.3743016759776538,0.0942331154082949,78.77094972067039,0.6555555555555556,0.34444444444444444,0.0,180,6.0
2019,4.975834420598547,0.8339387297092539,3.8891554969298934,0.7318435754189944,30,1.6089385474860338,0.09099038219703894,77.09497206703911,0.7333333333333333,0.26666666666666666,0.0,180,6.0
2020,2.9449778025433924,0.4935716987502892,4.354302038696901,0.46368715083798884,18,3.217877094972067,0.07995625989449637,78.2122905027933,0.3333333333333333,0.6666666666666666,0.0,180,6.0
2021,5.42842948476444,0.9097926510778392,3.8891554969298934,0.770949720670391,29,1.3743016759776538,0.0942898283187022,78.77094972067039,0.6611111111111111,0.3388888888888889,0.0,180,6.0
2022,4.294469626832644,0.7197435128769795,3.8891554969298934,0.7039106145251397,31,1.7765363128491618,0.09155434142469025,76.53631284916202,0.7,0.3,0.0,180,6.0
2023,4.676835132586075,0.7838271171931969,3.8891554969298934,0.7262569832402235,30,1.6424581005586592,0.08866922915228564,77.09497206703911,0.7444444444444445,0.25555555555555554,0.0,180,6.0
2024,2.8229518099681075,0.4731204150784538,4.354302038696901,0.45251396648044695,19,3.2849162011173183,0.08099385791447714,78.77094972067039,0.3,0.7,0.0,180,6.0
2025,5.257293871496145,0.8811107047200244,3.8891554969298934,0.7653631284916201,29,1.4078212290502792,0.09166814612553703,79.3296089385475,0.7,0.3,0.0,180,6.0
2026,4.676973357800489,0.7838502834302497,3.8891554969298934,0.7262569832402235,30,1.6424581005586592,0.08866807929178798,77.09497206703911,0.7444444444444445,0.25555555555555554,0.0,180,6.0
2027,4.488856155398023,0.752322260681233,3.8891554969298934,0.7094972067039106,33,1.7430167597765365,0.08578792001104255,75.41899441340783,0.7444444444444445,0.25555555555555554,0.0,180,6.0
2028,5.429682047956678,0.9100025778698345,3.8891554969298934,0.770949720670391,29,1.3743016759776538,0.09428237349004903,78.77094972067039,0.6611111111111111,0.3388888888888889,0.0,180,6.0
2029,4.395526947290591,0.7366804939593169,3.8891554969298934,0.7094972067039106,33,1.7430167597765365,0.08757804990970605,76.53631284916202,0.7444444444444445,0.25555555555555554,0.0,180,6.0
2030,5.324497840981536,0.8923739398293079,3.8891554969298934,0.7653631284916201,29,1.4078212290502792,0.09192656929999113,79.3296089385475,0.6888888888888889,0.3111111111111111,0.0,180,6.0
2031,3.078688788424677,0.5159813611884935,4.354302038696901,0.46368715083798884,18,3.217877094972067,0.08020336716250986,78.2122905027933,0.31666666666666665,0.6833333333333333,0.0,180,6.0
2032,3.0305013789640416,0.5079052590442529,4.354302038696901,0.46368715083798884,18,3.217877094972067,0.08025571585451548,77.6536312849162,0.31666666666666665,0.6833333333333333,0.0,180,6.0
